"occ","y4_hhid","indidy4","hh_b01","hh_b02","hh_b03_1","hh_b03_2","hh_b04","hh_b05","hh_b06","hh_b07","hh_b08","hh_b09_1","hh_b09_2","hh_b10","hh_b11","hh_b12","hh_b13","hh_b14","hh_b15","hh_b16","hh_b17","hh_b18","hh_b19","hh_b20","hh_b21_1","hh_b21_2","hh_b21_3","hh_b21_4","hh_b22","hh_b23_1","hh_b23_2","hh_b23_3","hh_b23_4","hh_b24","hh_b25","hh_b26","hh_b27_1","hh_b27_2","hh_b27_3","hh_b28","hh_b29_1","hh_b29_2","hh_b29_3"
1,"8505-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",41,1,99,1,31,1,,0,1,98,19,1,98,41,1,1,2,4,3,,,,1,2,,,,1,1,99,,,,,,,
2,"8505-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,2,99,1,31,1,,0,1,98,23,1,97,,1,1,2,1,3,,,,1,1,,,,2,,9,"BARIADI",24,1,3,"BARIADI",24,1
3,"8505-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,11,1,,,97,,1,1,6,,,,,,,,,,,,,99,,,,,,,
4,"8505-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,97,,1,2,,,,,,,,,,,,,,,,,,,,,
5,"8505-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,14,1,,,97,,1,2,,,,,,,,,,,,,,,,,,,,,
6,"8505-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,11,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8505-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,11,1,,,97,,1,2,,,,,,,,,,,,,,,,,,,,,
8,"8505-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,11,1,,,97,,1,2,,,,,,,,,,,,,,,,,,,,,
9,"8505-001",9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,17,1,,,97,,1,2,,,,,,,,,,,,,,,,,,,,,
10,"8505-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
11,"8505-001",11,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
12,"8505-001",12,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
13,"8505-001",13,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8506-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",37,1,99,1,31,1,,0,1,98,26,1,97,,1,1,2,4,3,3,,,1,2,3,,,2,,16,"BARIADI",24,1,5,"BARIADI",24,1
2,"8506-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,2,99,1,31,1,,0,1,98,16,1,98,14,1,1,2,1,3,,,,1,1,,,,2,,15,"BARIADI",24,1,3,"BARIADI",24,1
3,"8506-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,2,99,1,31,1,,0,1,97,,3,97,,3,1,2,1,3,,,,1,1,,,,2,,7,"BARIADI",24,1,3,"BARIADI",24,1
4,"8506-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"8506-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,1,,,97,,7,1,6,,,,,,,,,,,,,7,"BARIADI",24,1,4,"BARIADI",24,1
6,"8506-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,3,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8506-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,3,,,2,,,,,,,,,,,,,,,,,,,,,
8,"8506-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
9,"8506-001",9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,3,,,2,,,,,,,,,,,,,,,,,,,,,
10,"8506-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
11,"8506-001",11,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,3,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8507-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",54,1,99,1,31,1,,0,1,98,35,1,98,29,1,1,7,,,,,,,,,,,,,39,"BARIADI",24,1,4,"BARIADI",24,1
2,"8507-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,,0,1,98,4,1,1,,,1,1,1,3,,,,1,3,,,,2,,99,,,,,,,
3,"8507-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,8,99,1,31,1,,0,1,97,,3,97,,1,1,1,1,3,,,,1,2,,,,2,,3,"BARIADI",24,1,3,"BARIADI",24,1
4,"8507-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",14,3,99,1,31,1,,0,14,97,,1,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"8507-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,6,99,1,31,1,,0,11,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"8508-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",93,1,99,1,31,1,,0,15,98,60,1,98,55,1,1,2,1,3,,,,1,2,,,,1,1,46,"BARIADI",24,1,5,"BARIADI",24,1
2,"8508-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",78,2,99,1,31,1,,0,15,98,10,1,98,9,1,1,2,1,3,,,,1,1,,,,2,,46,"BARIADI",24,1,3,"BARIADI",24,1
3,"8508-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,6,99,1,31,1,,0,1,98,1,1,98,3,1,1,1,1,3,,,,1,11,,,,2,,99,,,,,,,
4,"8508-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,6,99,1,31,1,,0,1,97,,1,97,,3,1,1,1,3,,,,1,14,,,,2,,10,"GEITA",25,1,5,"GEITA",25,1
5,"8508-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,6,99,1,31,1,,0,1,97,,1,97,,3,1,6,,,,,,,,,,,,,10,"GEITA",25,1,5,"GEITA",25,1
6,"8508-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,6,99,1,31,1,,0,17,97,,7,97,,3,2,,,,,,,,,,,,,,,,,,,,,
7,"8508-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,6,99,1,31,1,,0,14,97,,1,97,,1,1,6,,,,,,,,,,,,,99,,,,,,,
8,"8508-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,8,99,1,31,1,,0,1,97,,1,97,,7,1,7,,,,,,,,,,,,,3,"BARIADI",24,1,3,"BARIADI",24,1
9,"8508-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,8,99,1,31,1,,0,17,98,1,1,8,,,2,,,,,,,,,,,,,,,,,,,,,
10,"8508-001",10,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,8,99,1,31,1,,0,17,98,0,1,8,,,2,,,,,,,,,,,,,,,,,,,,,
11,"8508-001",11,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,8,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,3,,,,1,3,,,,2,,99,,,,,,,
12,"8508-001",12,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,8,99,1,31,1,,0,17,3,,,11,,,2,,,,,,,,,,,,,,,,,,,,,
13,"8508-001",13,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,8,99,1,31,1,,0,17,3,,,11,,,2,,,,,,,,,,,,,,,,,,,,,
14,"8508-001",14,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,8,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,3,,,,1,4,,,,2,,0,"BARIADI",24,1,3,"BARIADI",24,1
15,"8508-001",15,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,8,99,1,31,1,,0,17,97,,3,97,,2,2,,,,,,,,,,,,,,,,,,,,,
16,"8508-001",16,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,8,99,1,31,1,,0,17,97,,3,97,,3,2,,,,,,,,,,,,,,,,,,,,,
1,"8509-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",54,1,99,1,31,1,,0,1,98,37,1,98,33,1,1,7,,,,,,,,,,,,,18,"BARIADI",24,1,6,"BARIADI",24,1
2,"8509-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",26,3,99,1,31,1,,8,14,98,8,1,1,,,1,6,,,,,,,,,,,,,18,"BARIADI",24,1,6,"BARIADI",24,1
3,"8509-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,,0,14,98,2,1,1,,,1,6,,,,,,,,,,,,,18,"BARIADI",24,1,6,"BARIADI",24,1
4,"8509-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,99,1,31,1,,0,1,98,0,1,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"8509-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,8,99,1,31,1,,0,1,98,20,3,98,19,3,1,1,1,3,,,,1,6,,,,2,,5,"BARIADI",24,1,4,"BARIADI",24,1
6,"8509-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,8,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,3,,,,1,5,,,,2,,5,"BARIADI",24,1,4,"BARIADI",24,1
7,"8509-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,6,99,1,31,1,,0,17,5,,,6,,,2,,,,,,,,,,,,,,,,,,,,,
8,"8509-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,6,99,1,31,1,,0,17,5,,,6,,,2,,,,,,,,,,,,,,,,,,,,,
9,"8509-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,8,99,1,31,1,,8,1,98,17,3,98,16,3,1,1,1,3,,,,1,10,,,,2,,0,"BARIADI",24,1,4,"BARIADI",24,1
10,"8509-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,8,99,1,31,1,,8,1,97,,3,97,,3,1,1,1,3,,,,1,9,,,,2,,0,"BARIADI",24,1,4,"BARIADI",24,1
1,"8510-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",43,1,99,1,31,1,,0,1,98,18,3,97,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"8510-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,2,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"8510-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"8510-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"8510-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",10,3,99,1,31,1,,0,16,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8510-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8510-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8511-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",29,1,99,1,31,1,,0,1,98,25,3,98,8,1,1,4,,,,,,,,,,,,,99,,,,,,,
2,"8511-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,14,97,,3,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
3,"8511-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
4,"8511-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,14,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
5,"8511-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8511-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8511-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8512-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",36,1,99,1,31,1,,0,1,97,,1,97,,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"8512-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,2,99,1,31,1,,0,1,98,21,3,98,6,3,1,1,1,3,,,,1,1,,,,2,,8,"BARIADI",24,1,3,"BUNDA",20,4
3,"8512-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"8512-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"8512-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8512-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",88,8,99,1,31,1,,0,15,98,20,1,98,18,1,1,7,,,,,,,,,,,,,1,"BARIADI",24,1,4,"BARIADI",24,1
7,"8512-001",7,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,8,99,1,31,1,,0,14,97,,3,97,,3,1,6,,,,,,,,,,,,,2,"BUNDA",20,4,4,"BUNDA",20,4
1,"8524-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,1,99,1,31,1,,0,1,97,,3,97,,3,1,2,1,3,,,,2,,,,,1,,99,,,,,,,
2,"8524-001",2,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,97,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8525-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",27,1,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,3,,,,1,2,,,,2,,3,"ITILIMA",24,2,6,"ITILIMA",24,2
2,"8525-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",23,2,99,1,31,1,,0,1,97,,3,97,,3,1,1,1,3,,,,1,1,,,,2,,3,"ITILIMA",24,2,3,"ITILIMA",24,2
3,"8525-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"8525-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8526-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",31,1,99,1,31,1,,0,1,97,,3,97,,7,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"8526-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",28,2,99,1,31,1,,0,1,97,,2,97,,1,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"8526-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
4,"8526-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
5,"8526-001",5,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",6,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8526-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8526-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"8526-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8527-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",30,1,99,1,31,1,,0,1,97,,1,97,,1,1,4,,,,,,,,,,,,,12,"BARIADI",24,1,3,"BARIADI",24,1
2,"8527-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",12,3,99,1,31,1,,0,1,97,,7,1,,,1,6,,,,,,,,,,,,,99,,,,,,,
3,"8527-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,3,99,1,31,1,,0,17,97,,7,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8528-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,1,99,1,31,1,,0,1,98,15,7,98,41,1,1,1,1,3,,,,1,2,,,,2,,99,,,,,,,
2,"8528-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,2,99,1,31,1,,0,1,98,1,7,97,,1,1,1,1,3,,,,1,1,,,,2,,99,,,,,,,
3,"8528-001",3,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",19,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"8528-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",16,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"8528-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,1,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8528-001",6,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8528-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",8,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
8,"8528-001",8,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
9,"8528-001",9,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",3,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
10,"8528-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",18,10,99,1,31,1,,0,1,97,,3,97,,3,1,6,,,,,,,,,,,,,99,,,,,,,
11,"8528-001",11,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
1,"8529-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",63,1,99,1,31,1,,0,1,98,1,1,98,30,1,1,1,4,3,,,,1,2,,,,2,,49,"ITILIMA",24,2,6,"ITILIMA",24,2
2,"8529-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",55,2,99,1,31,1,,0,1,98,25,1,97,,1,1,1,1,3,,,,1,1,,,,2,,32,"ITILIMA",24,2,3,"ITILIMA",24,2
3,"8529-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",21,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
4,"8529-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",15,3,99,1,31,1,,0,1,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
5,"8529-001",5,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",11,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
6,"8529-001",6,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",9,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
7,"8529-001",7,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",25,3,99,1,31,1,,0,1,1,,,2,,,1,4,,,,,,,,,,,,,99,,,,,,,
8,"8529-001",8,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",13,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,99,,,,,,,
9,"8529-001",9,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",7,3,99,1,31,1,,0,14,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
10,"8529-001",10,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,1,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
11,"8529-001",11,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,6,99,1,31,1,,0,17,97,,3,7,,,2,,,,,,,,,,,,,,,,,,,,,
12,"8529-001",12,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",4,6,99,1,31,1,,0,17,97,,3,7,,,2,,,,,,,,,,,,,,,,,,,,,
13,"8529-001",13,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,6,99,1,31,1,,0,17,97,,3,7,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8530-001",1,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",32,1,99,1,31,1,,0,1,98,5,1,98,30,1,1,7,,,,,,,,,,,,,99,,,,,,,
2,"8530-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",5,3,99,1,31,1,,0,17,98,5,,1,,,2,,,,,,,,,,,,,,,,,,,,,
3,"8530-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,3,99,1,31,1,,0,17,98,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,
4,"8530-001",4,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",0,3,99,1,31,1,,0,17,98,0,,1,,,2,,,,,,,,,,,,,,,,,,,,,
1,"8531-001",1,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",42,1,99,1,31,1,,0,1,97,,3,97,,1,1,1,1,2,,,,1,2,,,,2,,10,"ITILIMA",24,2,5,"ITILIMA",24,2
2,"8531-001",2,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",39,2,99,1,31,1,,0,1,98,20,3,98,35,1,1,1,1,2,,,,1,1,,,,2,,10,"ITILIMA",24,2,5,"ITILIMA",24,2
3,"8531-001",3,"**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**",20,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,10,"ITILIMA",24,2,5,"ITILIMA",24,2
4,"8531-001",4,"**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**",17,3,99,1,31,1,,0,14,1,,,2,,,1,6,,,,,,,,,,,,,10,"ITILIMA",24,2,5,"ITILIMA",24,2
